out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
루프트한자,14:50,14:50,"경유 2, 19시간 00분",루프트한자,23:00,10:00,"경유 1, 16시간 00분",성인/모든 결제수단,"1,898,200"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",에티하드항공,09:15,06:35,"경유 1, 26시간 20분",성인/모든 결제수단,"1,899,035"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"1,900,700"
핀에어,10:40,05:25,"경유 1, 37시간 45분",핀에어,07:15,09:45,"경유 1, 31시간 30분",성인/모든 결제수단,"1,901,900"
에어프랑스,18:25,20:00,"경유 2, 20시간 35분",KLM네덜란드항공,12:05,09:30,"경유 1, 26시간 25분",성인/모든 결제수단,"1,911,700"
"알리탈리아항공, KLM네덜란드항공",08:30,09:30,"경유 1, 20시간 00분","알리탈리아항공, KLM네덜란드항공",12:05,14:10,"경유 1, 31시간 05분",성인/모든 결제수단,"1,911,900"
KLM네덜란드항공,10:20,09:30,"경유 1, 18시간 10분",KLM네덜란드항공,12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,912,200"
루프트한자,15:30,14:10,"경유 1, 17시간 40분","카타르항공, 알리탈리아항공",20:00,12:25,"경유 2, 21시간 25분",성인/모든 결제수단,"1,916,463"
쿠웨이트항공,14:15,02:00,"경유 1, 30시간 45분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"1,917,600"
루프트한자,19:05,14:50,"경유 2, 14시간 45분",루프트한자,23:40,12:30,"경유 2, 17시간 50분",성인/모든 결제수단,"1,918,400"
"스칸디나비아항공사, 타이항공",20:45,06:00,"경유 1, 28시간 15분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"1,931,000"
KLM네덜란드항공,19:40,09:30,"경유 1, 32시간 50분",KLM네덜란드항공,12:05,09:30,"경유 1, 26시간 25분",성인/모든 결제수단,"1,934,900"
"스칸디나비아항공사, 타이항공",20:45,06:00,"경유 1, 28시간 15분","타이항공, 알리탈리아항공",23:45,13:45,"경유 1, 19시간 00분",성인/모든 결제수단,"1,936,400"
에어프랑스,18:25,20:00,"경유 2, 20시간 35분",KLM네덜란드항공,12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,936,500"
에미레이트항공,22:10,18:25,"경유 1, 15시간 15분",에미레이트항공,02:50,13:25,"경유 1, 15시간 35분",성인/모든 결제수단,"1,937,500"
KLM네덜란드항공,12:40,09:30,"경유 1, 15시간 50분",KLM네덜란드항공,12:05,09:30,"경유 1, 26시간 25분",성인/모든 결제수단,"1,938,400"
"알리탈리아항공, 에바항공",14:50,15:30,"경유 1, 19시간 40분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"1,950,000"
KLM네덜란드항공,19:40,09:30,"경유 1, 32시간 50분",KLM네덜란드항공,12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,961,200"
KLM네덜란드항공,12:40,09:30,"경유 1, 15시간 50분",KLM네덜란드항공,12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,963,100"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,965,600"
"알리탈리아항공, KLM네덜란드항공",08:30,09:30,"경유 1, 20시간 00분","알리탈리아항공, KLM네덜란드항공",12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,976,100"
스위스항공,09:40,09:40,"경유 1, 19시간 00분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,976,400"
루프트한자,19:05,14:10,"경유 1, 14시간 05분",에티하드항공,09:15,06:35,"경유 1, 26시간 20분",성인/모든 결제수단,"1,976,646"
에티하드항공,22:35,20:00,"경유 1, 16시간 25분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/KB국민카드(이용실적 충족시),"1,977,000"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에미레이트항공,21:25,20:05,"경유 1, 27시간 40분",성인/모든 결제수단,"1,978,300"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,978,400"
쿠웨이트항공,14:15,02:00,"경유 1, 30시간 45분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,982,500"
스위스항공,09:40,09:40,"경유 1, 19시간 00분",핀에어,11:00,09:45,"경유 2, 27시간 45분",성인/모든 결제수단,"1,984,728"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,986,900"
스위스항공,06:15,09:40,"경유 1, 22시간 25분",에티하드항공,09:15,06:35,"경유 1, 26시간 20분",성인/모든 결제수단,"1,990,220"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에미레이트항공,03:30,13:25,"경유 1, 14시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,992,600"
루프트한자,19:05,14:10,"경유 1, 14시간 05분","카타르항공, 알리탈리아항공",20:00,12:25,"경유 2, 21시간 25분",성인/모든 결제수단,"1,993,948"
"스칸디나비아항공사, 타이항공",20:45,06:00,"경유 1, 28시간 15분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,995,900"
중국동방항공,21:10,21:55,"경유 1, 19시간 45분",중국동방항공,02:10,19:10,"경유 1, 22시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,999,500"
중국동방항공,21:10,00:40,"경유 1, 22시간 30분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,000,400"
스위스항공,06:15,09:40,"경유 1, 22시간 25분","카타르항공, 알리탈리아항공",20:00,12:25,"경유 2, 21시간 25분",성인/모든 결제수단,"2,007,648"
에어프랑스,20:15,09:30,"경유 2, 32시간 15분",에어프랑스,12:05,13:50,"경유 2, 30시간 45분",성인/모든 결제수단,"2,011,200"
스리랑카항공,09:40,12:55,"경유 2, 22시간 15분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,013,700"
"알리탈리아항공, 에바항공",14:50,15:30,"경유 1, 19시간 40분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"2,014,900"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에티하드항공,09:15,06:35,"경유 1, 26시간 20분",성인/모든 결제수단,"2,020,366"
쿠웨이트항공,14:15,11:10,"경유 1, 15시간 55분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,021,300"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",핀에어,11:00,09:45,"경유 2, 27시간 45분",성인/모든 결제수단,"2,030,769"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분","카타르항공, 알리탈리아항공",20:00,12:25,"경유 2, 21시간 25분",성인/모든 결제수단,"2,037,627"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,043,700"
에미레이트항공,22:10,18:25,"경유 1, 15시간 15분",에미레이트항공,21:25,20:05,"경유 1, 27시간 40분",성인/모든 결제수단,"2,048,800"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에미레이트항공,09:55,20:05,"경유 1, 15시간 10분",성인/모든 결제수단,"2,050,300"
에미레이트항공,22:10,18:25,"경유 1, 15시간 15분",에미레이트항공,03:30,13:25,"경유 1, 14시간 55분",성인/KB국민카드(이용실적 충족시),"2,056,800"
스위스항공,09:40,09:40,"경유 1, 19시간 00분",하이난항공,17:15,17:00,"경유 2, 28시간 45분",성인/모든 결제수단,"2,063,774"
중국동방항공,21:10,00:40,"경유 1, 22시간 30분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"2,065,300"
"루프트한자, 타이항공",10:50,06:05,"경유 1, 14시간 15분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,072,300"
에티하드항공,11:00,07:50,"경유 1, 15시간 50분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/KB국민카드(이용실적 충족시),"2,077,500"
스리랑카항공,09:40,12:55,"경유 2, 22시간 15분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"2,078,600"
핀에어,18:55,05:25,"경유 1, 29시간 30분",스위스항공,12:45,08:50,"경유 1, 25시간 05분",성인/모든 결제수단,"2,080,000"
쿠웨이트항공,14:15,11:10,"경유 1, 15시간 55분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"2,086,200"
핀에어,18:55,05:25,"경유 1, 29시간 30분",오스트리아항공,23:40,08:10,"경유 1, 13시간 30분",성인/모든 결제수단,"2,089,700"
KLM네덜란드항공,10:20,09:30,"경유 1, 18시간 10분",에티하드항공,09:15,06:35,"경유 1, 26시간 20분",성인/모든 결제수단,"2,095,445"
에티하드항공,22:35,20:00,"경유 1, 16시간 25분",비만방글라데시항공,16:15,10:10,"경유 1, 22시간 55분",성인/모든 결제수단,"2,097,500"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에미레이트항공,02:50,20:05,"경유 1, 22시간 15분",성인/모든 결제수단,"2,099,800"
