out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,07:35,08:00,"직항, 01시간 25분",KLM네덜란드항공,09:55,19:05,"경유 1, 08시간 10분",성인/모든 결제수단,"605,800"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,08:55,16:20,"경유 1, 06시간 25분",성인/모든 결제수단,"606,500"
KLM네덜란드항공,07:10,09:30,"경유 1, 03시간 20분",KLM네덜란드항공,20:45,07:55,"경유 1, 10시간 10분",성인/KB국민카드(이용실적 충족시),"607,800"
에어프랑스,16:10,16:35,"직항, 01시간 25분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"608,200"
에어프랑스,07:35,08:00,"직항, 01시간 25분",영국항공,13:10,15:30,"직항, 01시간 20분",성인/모든 결제수단,"613,200"
에어프랑스,16:10,16:35,"직항, 01시간 25분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"615,500"
루프트한자,12:10,15:45,"경유 1, 04시간 35분",스위스항공,06:00,14:15,"경유 1, 07시간 15분",성인/모든 결제수단,"616,800"
스칸디나비아항공사,10:50,18:30,"경유 1, 08시간 40분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"618,600"
KLM네덜란드항공,13:25,17:50,"경유 1, 05시간 25분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"620,200"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"621,900"
알리탈리아항공,06:10,11:00,"경유 1, 05시간 50분",알리탈리아항공,13:50,20:35,"경유 1, 05시간 45분",성인/모든 결제수단,"625,800"
