out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
델타항공,13:00,22:30,"경유 1, 18시간 30분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,280,200"
"유나이티드항공, 에바항공",06:30,20:45,"경유 2, 23시간 15분","유나이티드항공, 에바항공",15:25,19:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,281,800"
델타항공,12:25,00:05,"경유 1, 20시간 40분",델타항공,12:20,13:50,"경유 1, 16시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,283,200"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분","대한항공, 델타항공",00:45,10:40,"경유 1, 24시간 55분",성인/모든 결제수단,"2,284,200"
델타항공,12:25,00:05,"경유 1, 20시간 40분",대한항공,12:20,13:50,"경유 1, 16시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,284,500"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분",대한항공,00:45,10:40,"경유 1, 24시간 55분",성인/모든 결제수단,"2,285,400"
대한항공,12:25,00:05,"경유 1, 20시간 40분",대한항공,12:20,13:50,"경유 1, 16시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,285,800"
대한항공,07:25,22:30,"경유 2, 24시간 05분",대한항공,12:20,13:50,"경유 1, 16시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,287,100"
"델타항공, 일본항공",11:25,13:30,"경유 1, 35시간 05분",에어캐나다,18:00,18:26,"경유 1, 15시간 26분",성인/모든 결제수단,"2,290,600"
델타항공,12:25,00:05,"경유 1, 20시간 40분",델타항공,14:15,22:22,"경유 2, 23시간 07분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,290,800"
"델타항공, 대한항공",13:00,22:30,"경유 1, 18시간 30분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,292,100"
유나이티드항공,19:42,05:00,"경유 1, 18시간 18분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/KB국민카드(이용실적 충족시),"2,293,300"
델타항공,12:25,00:05,"경유 1, 20시간 40분",대한항공,14:15,22:12,"경유 2, 22시간 57분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,293,400"
대한항공,12:25,00:05,"경유 1, 20시간 40분",대한항공,14:15,22:12,"경유 2, 22시간 57분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,294,700"
대한항공,07:25,22:30,"경유 2, 24시간 05분",대한항공,14:15,22:12,"경유 2, 22시간 57분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,296,000"
"알래스카항공, 에바항공",07:00,19:55,"경유 2, 21시간 55분","알래스카항공, 에바항공",17:10,08:15,"경유 2, 30시간 05분",성인/모든 결제수단,"2,296,100"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분",에바항공,19:40,19:30,"경유 1, 14시간 50분",성인/모든 결제수단,"2,300,000"
유나이티드항공,15:30,05:00,"경유 1, 22시간 30분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,300,300"
"알래스카항공, 에바항공",19:59,08:50,"경유 2, 21시간 51분","알래스카항공, 에바항공",17:10,08:15,"경유 2, 30시간 05분",성인/모든 결제수단,"2,302,900"
"델타항공, 일본항공",11:25,22:00,"경유 1, 19시간 35분",에어캐나다,18:00,18:26,"경유 1, 15시간 26분",성인/모든 결제수단,"2,304,900"
대한항공,13:00,22:30,"경유 1, 18시간 30분",에어캐나다,18:00,18:26,"경유 1, 15시간 26분",성인/모든 결제수단,"2,307,900"
에바항공,01:50,08:50,"경유 1, 16시간 00분",에바항공,09:55,19:30,"경유 1, 24시간 35분",성인/모든 결제수단,"2,308,800"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분","캐세이퍼시픽항공, ANA",10:40,14:25,"경유 1, 18시간 45분",성인/모든 결제수단,"2,320,500"
"아메리칸항공, 일본항공",13:30,22:00,"경유 1, 17시간 30분",필리핀항공,13:30,19:15,"경유 1, 20시간 45분",성인/모든 결제수단,"2,326,700"
"알래스카항공, 일본항공",08:50,13:30,"경유 2, 37시간 40분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,326,900"
"유나이티드항공, 캐세이퍼시픽항공",06:15,16:45,"경유 1, 19시간 30분","유나이티드항공, 캐세이퍼시픽항공",10:40,14:25,"경유 1, 18시간 45분",성인/모든 결제수단,"2,327,200"
"유나이티드항공, 에바항공",06:15,19:55,"경유 2, 22시간 40분","유나이티드항공, 에바항공",15:25,19:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,329,000"
"알래스카항공, 일본항공",21:35,22:00,"경유 2, 33시간 25분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,329,500"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분",에어캐나다,18:00,18:26,"경유 1, 15시간 26분",성인/모든 결제수단,"2,329,700"
대한항공,19:38,00:05,"경유 2, 37시간 27분",필리핀항공,13:30,19:15,"경유 1, 20시간 45분",성인/모든 결제수단,"2,335,000"
유나이티드항공,06:15,16:45,"경유 1, 19시간 30분",델타항공,12:20,13:50,"경유 1, 16시간 30분",성인/모든 결제수단,"2,337,600"
"알래스카항공, 에바항공",07:00,19:55,"경유 2, 21시간 55분","알래스카항공, 에바항공",15:25,21:41,"경유 2, 21시간 16분",성인/모든 결제수단,"2,338,600"
"알래스카항공, 에바항공",19:59,08:50,"경유 2, 21시간 51분","알래스카항공, 에바항공",15:25,21:41,"경유 2, 21시간 16분",성인/모든 결제수단,"2,345,900"
"델타항공, 일본항공",11:25,13:30,"경유 1, 35시간 05분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,350,900"
일본항공,13:30,21:05,"경유 1, 16시간 35분",필리핀항공,13:30,19:15,"경유 1, 20시간 45분",성인/모든 결제수단,"2,351,600"
"델타항공, 일본항공",11:25,22:00,"경유 1, 19시간 35분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,365,200"
유나이티드항공,16:25,16:45,"경유 1, 33시간 20분",유나이티드항공,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,365,400"
대한항공,13:00,22:30,"경유 1, 18시간 30분",ANA,14:45,14:25,"경유 1, 14시간 40분",성인/모든 결제수단,"2,368,200"
