out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",에미레이트항공,23:50,13:55,"경유 1, 28시간 05분",성인/모든 결제수단,"2,680,000"
델타항공,20:30,04:30,"경유 1, 19시간 00분",대한항공,17:40,21:46,"경유 1, 18시간 06분",성인/모든 결제수단,"2,680,300"
터키항공,19:25,08:45,"경유 1, 24시간 20분",에미레이트항공,23:50,13:55,"경유 1, 28시간 05분",성인/모든 결제수단,"2,681,900"
KLM네덜란드항공,21:15,16:40,"경유 1, 30시간 25분",KLM네덜란드항공,23:10,19:25,"경유 1, 34시간 15분",성인/모든 결제수단,"2,682,200"
대한항공,06:00,14:25,"경유 1, 19시간 25분",대한항공,17:40,21:46,"경유 1, 18시간 06분",성인/모든 결제수단,"2,682,800"
에어프랑스,01:00,15:55,"경유 1, 25시간 55분",에어프랑스,11:45,22:45,"경유 1, 25시간 00분",성인/모든 결제수단,"2,683,800"
캐세이퍼시픽항공,14:55,21:15,"경유 1, 41시간 20분",에바항공,11:40,21:05,"경유 1, 23시간 25분",성인/모든 결제수단,"2,684,000"
에어프랑스,21:30,08:40,"경유 1, 22시간 10분",에어프랑스,11:45,22:45,"경유 1, 25시간 00분",성인/모든 결제수단,"2,684,200"
캐세이퍼시픽항공,14:55,21:15,"경유 1, 41시간 20분",델타항공,16:00,19:48,"경유 1, 17시간 48분",성인/모든 결제수단,"2,689,900"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",델타항공,19:30,19:30,"직항, 14시간 00분",성인/모든 결제수단,"2,690,700"
터키항공,19:25,08:45,"경유 1, 24시간 20분",델타항공,10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,692,600"
"델타항공, 대한항공",10:00,04:30,"경유 1, 29시간 30분","델타항공, 대한항공",10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,694,800"
대한항공,00:50,04:45,"직항, 14시간 55분",아시아나항공,09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,696,000"
대한항공,13:30,17:50,"직항, 15시간 20분",아시아나항공,09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,696,000"
대한항공,08:00,16:50,"경유 1, 19시간 50분",대한항공,10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,696,100"
하와이안항공,10:00,19:00,"경유 1, 44시간 00분",하와이안항공,21:45,14:59,"경유 2, 31시간 14분",성인/하나카드,"2,698,438"
