out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
진에어,13:25,15:15,"직항, 01시간 50분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/삼성 iD NOMAD 카드,"324,970"
에어서울,13:15,15:15,"직항, 02시간 00분",이스타항공,18:10,19:55,"직항, 01시간 45분",성인/롯데카드,"325,400"
대한항공,19:05,21:05,"직항, 02시간 00분",대한항공,16:15,18:05,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"327,200"
대한항공,15:15,17:15,"직항, 02시간 00분",대한항공,10:40,12:35,"직항, 01시간 55분",성인/KB국민카드(이용실적 충족시),"327,200"
에어부산,12:40,15:00,"직항, 02시간 20분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/롯데카드,"327,680"
진에어,13:25,15:15,"직항, 01시간 50분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"329,260"
진에어,13:25,15:15,"직항, 01시간 50분",제주항공,16:20,18:20,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"329,260"
진에어,14:40,16:30,"직항, 01시간 50분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"329,380"
진에어,10:10,12:00,"직항, 01시간 50분",진에어,13:10,15:00,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"330,600"
진에어,10:10,12:00,"직항, 01시간 50분",진에어,10:40,12:35,"직항, 01시간 55분",성인/삼성 iD NOMAD 카드,"330,600"
제주항공,17:00,18:50,"직항, 01시간 50분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/KB국민카드,"332,100"
제주항공,17:00,18:50,"직항, 01시간 50분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/KB국민카드,"332,700"
에어서울,13:15,15:15,"직항, 02시간 00분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/롯데카드,"333,600"
제주항공,17:00,18:50,"직항, 01시간 50분",에어서울,19:00,21:00,"직항, 02시간 00분",성인/KB국민카드(이용실적 충족시),"334,900"
진에어,13:25,15:15,"직항, 01시간 50분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"335,200"
진에어,10:10,12:00,"직항, 01시간 50분",에어부산,16:00,18:10,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"335,600"
진에어,14:40,16:30,"직항, 01시간 50분",에어서울,09:55,11:55,"직항, 02시간 00분",성인/KB국민카드(이용실적 충족시),"335,700"
진에어,13:25,15:15,"직항, 01시간 50분",에어서울,19:00,21:00,"직항, 02시간 00분",성인/KB국민카드(이용실적 충족시),"335,800"
제주항공,17:00,18:50,"직항, 01시간 50분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/롯데카드,"336,120"
에어부산,12:40,15:00,"직항, 02시간 20분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/롯데카드,"336,210"
제주항공,17:00,18:50,"직항, 01시간 50분",진에어,13:10,15:00,"직항, 01시간 50분",성인/롯데카드,"337,450"
제주항공,17:00,18:50,"직항, 01시간 50분",진에어,19:10,21:00,"직항, 01시간 50분",성인/롯데카드,"337,450"
진에어,13:25,15:15,"직항, 01시간 50분",에어부산,18:45,20:55,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"337,800"
